7.238296419382095337e-02,2.178841829299926758e-02,7.715540528297424316e-01,9.998779296875000000e-01,1.216273941099643707e-02,1.498405239544808865e-03,-9.387685568071901798e-04,1.691189557313919067e-01,-1.036777859553694725e-03,2.585853934288024902e-01,1.265560537576675415e-01,-3.060762286186218262e-01,-4.819222912192344666e-02,-3.881508409976959229e-01,-2.786021530628204346e-01,-2.286895215511322021e-01,8.663472533226013184e-01,-3.196168541908264160e-01,4.568061605095863342e-02,-6.789205968379974365e-02,-5.537166446447372437e-02,2.169062942266464233e-01,-1.512273307889699936e-02,2.767453789710998535e-01,-6.019579172134399414e-01,1.113549232482910156e+00,3.093590736389160156e-01,-2.313801273703575134e-02,1.738778501749038696e-01,-1.135359145700931549e-02,-2.309783697128295898e-01,5.389724373817443848e-01,1.105584859848022461e+00,-2.224043607711791992e-01,-4.082208126783370972e-02,-9.559130668640136719e-02
8.270115405321121216e-02,2.348693273961544037e-02,7.698096632957458496e-01,1.000000000000000000e+00,6.942749023437500000e-03,6.347656250000000000e-03,-4.304885864257812500e-03,1.748725473880767822e-01,7.354227825999259949e-03,2.657746672630310059e-01,1.281525343656539917e-01,-3.217695057392120361e-01,-5.351337417960166931e-02,-4.216667711734771729e-01,-2.411939501762390137e-01,-2.374154031276702881e-01,7.194064259529113770e-01,-2.585662007331848145e-01,4.753964021801948547e-02,-7.675150036811828613e-02,-4.679325222969055176e-02,2.226849198341369629e-01,-1.766841858625411987e-02,2.822833955287933350e-01,-5.872421264648437500e-01,1.103859782218933105e+00,3.096980154514312744e-01,-2.035569585859775543e-02,1.782030612230300903e-01,2.123914659023284912e-03,-2.301342785358428955e-01,5.221335887908935547e-01,1.114279389381408691e+00,-2.217341959476470947e-01,-4.740162566304206848e-02,-9.514173865318298340e-02
9.530434012413024902e-02,2.464327961206436157e-02,7.676047086715698242e-01,9.998779296875000000e-01,2.679198281839489937e-03,1.142641343176364899e-02,-6.970302667468786240e-03,1.836554706096649170e-01,1.436535920947790146e-02,2.716508209705352783e-01,1.300230026245117188e-01,-3.397502005100250244e-01,-6.127863749861717224e-02,-4.344765543937683105e-01,-1.994483619928359985e-01,-2.353912442922592163e-01,5.198920369148254395e-01,-1.818074733018875122e-01,5.497342720627784729e-02,-8.534692227840423584e-02,-3.821910917758941650e-02,2.268631905317306519e-01,-2.176025509834289551e-02,2.873248159885406494e-01,-5.738201141357421875e-01,1.087944507598876953e+00,3.066763579845428467e-01,-2.131899446249008179e-02,1.808279156684875488e-01,1.632105000317096710e-02,-2.328858822584152222e-01,5.142097473144531250e-01,1.124472022056579590e+00,-2.234551012516021729e-01,-5.283799394965171814e-02,-9.534651786088943481e-02
1.102698817849159241e-01,2.500895038247108459e-02,7.647483944892883301e-01,9.998779296875000000e-01,1.241790887434035540e-04,1.593212038278579712e-02,-7.197305094450712204e-03,1.984390020370483398e-01,1.837764680385589600e-02,2.725905776023864746e-01,1.318680197000503540e-01,-3.578508198261260986e-01,-7.012968510389328003e-02,-4.249222576618194580e-01,-1.590036749839782715e-01,-2.197510004043579102e-01,2.921433448791503906e-01,-9.901719540357589722e-02,7.453556358814239502e-02,-9.440221637487411499e-02,-3.156829625368118286e-02,2.292547225952148438e-01,-2.732304111123085022e-02,2.918207645416259766e-01,-5.630889534950256348e-01,1.069409012794494629e+00,2.979026138782501221e-01,-2.652700431644916534e-02,1.823283433914184570e-01,3.173151239752769470e-02,-2.381251752376556396e-01,5.126419663429260254e-01,1.137241601943969727e+00,-2.238038033246994019e-01,-5.529977008700370789e-02,-9.261087328195571899e-02
1.268469691276550293e-01,2.466369792819023132e-02,7.600876092910766602e-01,9.998779296875000000e-01,2.145075472071766853e-03,1.778629049658775330e-02,-1.867522252723574638e-03,2.208973616361618042e-01,1.484514959156513214e-02,2.668713629245758057e-01,1.318703591823577881e-01,-3.740012049674987793e-01,-7.919342070817947388e-02,-4.157140851020812988e-01,-1.396216303110122681e-01,-1.940138041973114014e-01,1.163371205329895020e-01,-3.627191856503486633e-02,1.057929173111915588e-01,-1.101002097129821777e-01,-3.395050019025802612e-02,2.324704676866531372e-01,-3.454454243183135986e-02,2.983129024505615234e-01,-5.532480478286743164e-01,1.048245787620544434e+00,2.852195203304290771e-01,-3.361309692263603210e-02,1.827995032072067261e-01,4.931005090475082397e-02,-2.426352202892303467e-01,5.132990479469299316e-01,1.151462197303771973e+00,-2.240169495344161987e-01,-5.602632090449333191e-02,-8.941700309514999390e-02
1.454391479492187500e-01,2.370034717023372650e-02,7.548096179962158203e-01,9.998779296875000000e-01,4.078409168869256973e-03,1.806098222732543945e-02,5.474758800119161606e-03,2.472018152475357056e-01,1.551871746778488159e-02,2.599182724952697754e-01,1.330582946538925171e-01,-3.922953903675079346e-01,-9.044127911329269409e-02,-4.497728347778320312e-01,-1.402463763952255249e-01,-1.704159080982208252e-01,1.015872731804847717e-01,-4.699857532978057861e-02,1.200522407889366150e-01,-1.281866580247879028e-01,-3.633306547999382019e-02,2.364682853221893311e-01,-4.379853606224060059e-02,3.048701286315917969e-01,-5.434694290161132812e-01,1.029019117355346680e+00,2.722454071044921875e-01,-4.257140308618545532e-02,1.848366856575012207e-01,6.895246356725692749e-02,-2.464980185031890869e-01,5.141551494598388672e-01,1.163208842277526855e+00,-2.228682488203048706e-01,-5.639186501502990723e-02,-9.143586456775665283e-02
1.660681366920471191e-01,2.235119044780731201e-02,7.494991421699523926e-01,9.997558593750000000e-01,1.225293846800923347e-03,1.946733891963958740e-02,1.050061080604791641e-02,2.760569155216217041e-01,2.780532091856002808e-02,2.577800750732421875e-01,1.332334280014038086e-01,-4.108959138393402100e-01,-1.066335886716842651e-01,-4.678801298141479492e-01,-1.300658583641052246e-01,-1.660184711217880249e-01,1.056732386350631714e-01,-4.818285629153251648e-02,1.285661011934280396e-01,-1.421832293272018433e-01,-2.792591601610183716e-02,2.383507043123245239e-01,-5.222941190004348755e-02,3.102748692035675049e-01,-5.340234041213989258e-01,1.015537023544311523e+00,2.586736977100372314e-01,-5.044621601700782776e-02,1.902205646038055420e-01,8.769641071557998657e-02,-2.499794811010360718e-01,5.116606354713439941e-01,1.174902558326721191e+00,-2.197512537240982056e-01,-5.886707082390785217e-02,-9.695562720298767090e-02
1.886979043483734131e-01,1.986624300479888916e-02,7.449884414672851562e-01,9.996337294578552246e-01,-6.092395633459091187e-03,2.330870740115642548e-02,1.265798695385456085e-02,3.072371780872344971e-01,4.955973103642463684e-02,2.608136832714080811e-01,1.271261572837829590e-01,-4.221774637699127197e-01,-1.288917660713195801e-01,-4.775696396827697754e-01,-1.085065230727195740e-01,-1.742800623178482056e-01,1.278831064701080322e-01,-3.287787735462188721e-02,1.216319128870964050e-01,-1.510744839906692505e-01,-8.546828292310237885e-03,2.325862944126129150e-01,-5.507447570562362671e-02,3.126006424427032471e-01,-5.286985635757446289e-01,1.010584950447082520e+00,2.502655684947967529e-01,-5.370182171463966370e-02,1.960455477237701416e-01,1.054120063781738281e-01,-2.522739768028259277e-01,5.073570609092712402e-01,1.184453964233398438e+00,-2.135755568742752075e-01,-6.039705127477645874e-02,-9.937324374914169312e-02
2.141859233379364014e-01,1.623463444411754608e-02,7.416126728057861328e-01,9.993894696235656738e-01,-1.405811309814453125e-02,2.875748649239540100e-02,1.339013315737247467e-02,3.413586318492889404e-01,7.270029187202453613e-02,2.636425793170928955e-01,1.168132498860359192e-01,-4.149724841117858887e-01,-1.529908925294876099e-01,-5.140439271926879883e-01,-9.049206227064132690e-02,-1.754616945981979370e-01,2.360016852617263794e-01,-2.500924468040466309e-02,1.063247025012969971e-01,-1.562574058771133423e-01,1.354959420859813690e-02,2.204345464706420898e-01,-5.154865235090255737e-02,3.116459250450134277e-01,-5.289453268051147461e-01,1.013543963432312012e+00,2.521244883537292480e-01,-5.250959470868110657e-02,1.995319128036499023e-01,1.215232089161872864e-01,-2.540145814418792725e-01,5.054585337638854980e-01,1.191138982772827148e+00,-2.092640250921249390e-01,-6.135772168636322021e-02,-9.650602936744689941e-02
2.430950701236724854e-01,1.139049232006072998e-02,7.392860651016235352e-01,9.991451501846313477e-01,-1.757789216935634613e-02,3.274283558130264282e-02,1.731827110052108765e-02,3.773019909858703613e-01,8.940227329730987549e-02,2.544232308864593506e-01,1.107007563114166260e-01,-3.899339735507965088e-01,-1.708788573741912842e-01,-5.644018054008483887e-01,-8.485812693834304810e-02,-1.636035144329071045e-01,3.944447040557861328e-01,-5.593170970678329468e-02,8.577169477939605713e-02,-1.708598434925079346e-01,2.464058995246887207e-02,2.046062648296356201e-01,-3.851634636521339417e-02,3.089809417724609375e-01,-5.268254280090332031e-01,1.024586081504821777e+00,2.637985348701477051e-01,-4.932638257741928101e-02,2.057519108057022095e-01,1.380394697189331055e-01,-2.523392140865325928e-01,5.062779784202575684e-01,1.197219967842102051e+00,-2.092113643884658813e-01,-6.408696621656417847e-02,-9.110748022794723511e-02
